Time,avg,min,max
2016-04-07 00:00:00 UTC,298.8885333,301.19138,295.63661
2016-04-08 00:00:00 UTC,299.0208184,301.45217,294.57346
2016-04-09 00:00:00 UTC,295.0735211,297.01291,291.36059
2016-04-10 00:00:00 UTC,297.1238744,299.5766,294.21624
2016-04-11 00:00:00 UTC,296.7060265,299.16383,293.41938
2016-04-12 00:00:00 UTC,298.3093063,301.07247,293.41938
2016-04-13 00:00:00 UTC,298.5487443,300.1952,293.99651
2016-04-14 00:00:00 UTC,299.9838077,301.65755,297.94255
2016-04-15 00:00:00 UTC,301.8818049,304.43808,299.27888
2016-04-16 00:00:00 UTC,303.5722971,306.2549,301.63849
2016-04-17 00:00:00 UTC,302.0372205,305.07787,299.04071
2016-04-18 00:00:00 UTC,301.4403854,304.49323,298.30732
2016-04-19 00:00:00 UTC,299.4965217,304.87003,297.10394
2016-04-20 00:00:00 UTC,305.5473757,311.20607,301.63291
2016-04-21 00:00:00 UTC,310.6617111,317.31561,305.97437
2016-04-22 00:00:00 UTC,311.4965102,316.13719,308.33484
2016-04-23 00:00:00 UTC,311.1243975,315.36897,308.48353
2016-04-24 00:00:00 UTC,316.0671757,322.00188,311.13991
2016-04-25 00:00:00 UTC,319.0283956,325.50203,313.30033
2016-04-26 00:00:00 UTC,320.3022139,323.7188,316.4211
2016-04-27 00:00:00 UTC,316.0063316,322.58199,304.69201
2016-04-28 00:00:00 UTC,305.574163,309.22997,298.98736
2016-04-29 00:00:00 UTC,308.3659872,313.07316,303.68099
2016-04-30 00:00:00 UTC,309.5772532,313.25367,304.45476
2016-05-01 00:00:00 UTC,308.2653072,310.96858,304.76722
2016-05-02 00:00:00 UTC,304.4628446,310.57026,299.27126
2016-05-03 00:00:00 UTC,305.4693403,311.5056,299.13552
2016-05-04 00:00:00 UTC,308.7259814,311.37073,305.50001
2016-05-05 00:00:00 UTC,308.9930344,311.09418,306.67118
2016-05-06 00:00:00 UTC,313.046148,322.47657,308.15896
2016-05-07 00:00:00 UTC,318.456229,320.95359,316.38571
2016-05-08 00:00:00 UTC,317.8050241,319.73384,315.1816
2016-05-09 00:00:00 UTC,318.8231117,323.41391,315.39567
2016-05-10 00:00:00 UTC,316.0178474,322.33972,308.91491
2016-05-11 00:00:00 UTC,313.6724475,316.63527,310.74525
2016-05-12 00:00:00 UTC,312.3575204,315.91464,309.63574
2016-05-13 00:00:00 UTC,316.025055,319.13833,313.12826
2016-05-14 00:00:00 UTC,317.4495539,319.64305,315.73988
2016-05-15 00:00:00 UTC,317.9476899,320.75877,315.75903
2016-05-16 00:00:00 UTC,317.48956,320.04404,312.83979
2016-05-17 00:00:00 UTC,313.4545571,315.60521,311.30811
2016-05-18 00:00:00 UTC,312.9311351,316.04541,309.3893
2016-05-19 00:00:00 UTC,307.5193227,312.36034,297.05687
2016-05-20 00:00:00 UTC,303.1024009,306.10494,297.35311
2016-05-21 00:00:00 UTC,304.3716796,306.14586,300.83373
2016-05-22 00:00:00 UTC,303.4964929,305.73979,300.24416
2016-05-23 00:00:00 UTC,304.1406952,307.17483,300.48586
2016-05-24 00:00:00 UTC,305.2022068,307.44163,302.92839
2016-05-25 00:00:00 UTC,305.2732436,308.18663,302.80822
2016-05-26 00:00:00 UTC,306.7216298,310.06051,302.95989
2016-05-27 00:00:00 UTC,322.1103379,328.32811,308.13403
2016-05-28 00:00:00 UTC,339.9950619,364.41486,321.36253
2016-05-29 00:00:00 UTC,357.73598,377.48022,344.84794
2016-05-30 00:00:00 UTC,363.51086,370.9375,354.09942
2016-05-31 00:00:00 UTC,366.7103277,376.21397,358.27241
2016-06-01 00:00:00 UTC,369.7820903,378.49758,361.95138
2016-06-02 00:00:00 UTC,371.7773156,376.53083,366.51924
2016-06-03 00:00:00 UTC,383.4373871,398.60298,367.16402
2016-06-04 00:00:00 UTC,395.4140146,408.29758,386.58419
2016-06-05 00:00:00 UTC,396.3567155,402.33243,390.38138
2016-06-06 00:00:00 UTC,403.6081323,407.79036,398.11471
2016-06-07 00:00:00 UTC,400.1560985,409.91348,387.76846
2016-06-08 00:00:00 UTC,393.9818663,398.25186,391.98187
2016-06-09 00:00:00 UTC,391.98187,391.98187,391.98187
2016-06-10 00:00:00 UTC,402.611425,407.54011,396.21447
2016-06-11 00:00:00 UTC,409.9459029,430.36983,404.45552
2016-06-12 00:00:00 UTC,449.3845919,481.64527,424.30509
2016-06-13 00:00:00 UTC,485.0857097,505.22816,461.87299
2016-06-14 00:00:00 UTC,486.0572749,497.39648,465.56561
2016-06-15 00:00:00 UTC,483.1756776,492.53786,471.62375
2016-06-16 00:00:00 UTC,523.4424006,546.16681,490.83882
2016-06-17 00:00:00 UTC,524.6265742,546.78503,495.51656
2016-06-18 00:00:00 UTC,523.3474522,545.68739,503.30637
2016-06-19 00:00:00 UTC,526.1301314,535.33191,516.02084
2016-06-20 00:00:00 UTC,512.3019462,525.64484,494.06127
2016-06-21 00:00:00 UTC,467.6884204,503.54184,432.96461
2016-06-22 00:00:00 UTC,444.0314768,465.04159,397.3382
2016-06-23 00:00:00 UTC,400.2224112,435.37067,371.63642
2016-06-24 00:00:00 UTC,475.9684676,508.87716,426.68473
2016-06-25 00:00:00 UTC,491.3450173,506.2255,468.92723
2016-06-26 00:00:00 UTC,469.3588547,487.22066,447.90136
2016-06-27 00:00:00 UTC,482.0372213,498.53313,460.8245
2016-06-28 00:00:00 UTC,487.0511923,501.8222,476.3312
2016-06-29 00:00:00 UTC,472.9533004,484.25576,464.66728
2016-06-30 00:00:00 UTC,488.2162272,509.17206,470.37591
2016-07-01 00:00:00 UTC,508.6819305,516.22325,497.48945
2016-07-02 00:00:00 UTC,518.6319535,532.04098,506.64109
2016-07-03 00:00:00 UTC,509.1289352,532.48012,486.81812
2016-07-04 00:00:00 UTC,504.6600214,515.5884,484.48936
2016-07-05 00:00:00 UTC,512.3815764,517.2791,506.09436
2016-07-06 00:00:00 UTC,521.2066195,529.40755,513.33875
2016-07-07 00:00:00 UTC,495.8633138,527.18523,471.52011
2016-07-08 00:00:00 UTC,499.7395193,515.35428,488.69658
2016-07-09 00:00:00 UTC,502.4103232,512.81924,483.69495
2016-07-10 00:00:00 UTC,499.1504121,503.25431,492.6667
2016-07-11 00:00:00 UTC,501.216012,509.7896,492.6667
2016-07-12 00:00:00 UTC,499.6314168,511.65261,491.0333
2016-07-13 00:00:00 UTC,501.3600768,506.52683,495.20777
2016-07-14 00:00:00 UTC,496.0557469,502.1162,489.34195
2016-07-15 00:00:00 UTC,505.2191616,518.24701,488.59883
2016-07-16 00:00:00 UTC,518.261961,520.02542,506.15951
2016-07-17 00:00:00 UTC,522.6408848,538.55381,505.16997
2016-07-18 00:00:00 UTC,528.8974243,536.07423,510.61688
2016-07-19 00:00:00 UTC,522.9901085,529.29952,514.00357
2016-07-20 00:00:00 UTC,518.3806051,525.07394,510.12261
2016-07-21 00:00:00 UTC,517.5776605,523.18746,506.15951
2016-07-22 00:00:00 UTC,516.9093193,525.96381,506.17437
2016-07-23 00:00:00 UTC,513.9746405,524.35672,501.21182
2016-07-24 00:00:00 UTC,515.9098544,519.80597,508.14056
2016-07-25 00:00:00 UTC,508.4412854,516.65743,495.26371
2016-07-26 00:00:00 UTC,511.0237876,528.2406,500.21634
2016-07-27 00:00:00 UTC,505.7157433,508.5483,496.26315
2016-07-28 00:00:00 UTC,505.2012473,510.53075,493.73334
2016-07-29 00:00:00 UTC,508.8735937,512.48137,495.26371
2016-07-30 00:00:00 UTC,504.4964216,509.84995,497.44485
2016-07-31 00:00:00 UTC,495.821964,508.43563,475.49971
2016-08-01 00:00:00 UTC,482.4316846,490.46285,465.97869
2016-08-02 00:00:00 UTC,465.7258836,502.35386,407.12496
2016-08-03 00:00:00 UTC,436.7075138,487.60177,407.10677
2016-08-04 00:00:00 UTC,459.4105175,485.18237,429.8815
2016-08-05 00:00:00 UTC,462.201081,475.10712,442.76575
2016-08-06 00:00:00 UTC,460.3051442,466.02033,441.77523
2016-08-07 00:00:00 UTC,463.088323,478.79263,450.94949
2016-08-08 00:00:00 UTC,470.6150747,477.68353,460.6943
2016-08-09 00:00:00 UTC,468.3105583,477.47477,450.68997
2016-08-10 00:00:00 UTC,460.6017259,471.88443,447.23501
2016-08-11 00:00:00 UTC,462.5172451,468.97576,452.67103
2016-08-12 00:00:00 UTC,464.4774178,467.34579,455.64261
2016-08-13 00:00:00 UTC,460.9241118,467.77375,450.68997
2016-08-14 00:00:00 UTC,455.7979474,459.23907,441.77523
2016-08-15 00:00:00 UTC,445.7328037,459.28701,385.08644
2016-08-16 00:00:00 UTC,433.8360729,444.21642,419.81325
2016-08-17 00:00:00 UTC,438.0293347,444.35611,417.01303
2016-08-18 00:00:00 UTC,431.0306675,434.18566,418.27199
2016-08-19 00:00:00 UTC,433.2944695,437.72821,421.00684
2016-08-20 00:00:00 UTC,437.2011233,442.6089,426.12093
2016-08-21 00:00:00 UTC,437.0566941,446.10672,426.27347
2016-08-22 00:00:00 UTC,442.8417143,450.40082,427.37494
2016-08-23 00:00:00 UTC,443.8892526,447.97123,435.83404
2016-08-24 00:00:00 UTC,442.1145138,446.58455,435.83206
2016-08-25 00:00:00 UTC,442.1187537,446.81295,435.83206
2016-08-26 00:00:00 UTC,442.4182199,447.743,430.00677
2016-08-27 00:00:00 UTC,439.8130737,443.02661,430.87943
2016-08-28 00:00:00 UTC,439.5060167,442.5167,430.88933
2016-08-29 00:00:00 UTC,443.4040587,450.69151,433.5697
2016-08-30 00:00:00 UTC,443.9401501,448.02914,435.24468
2016-08-31 00:00:00 UTC,446.8374183,454.44772,434.49485
2016-09-01 00:00:00 UTC,437.8114042,445.80785,424.95607
2016-09-02 00:00:00 UTC,437.3850626,444.06902,427.03717
2016-09-03 00:00:00 UTC,442.7885923,456.69921,430.88339
2016-09-04 00:00:00 UTC,459.6251019,475.23303,453.60939
2016-09-05 00:00:00 UTC,463.4636302,469.97773,453.91414
2016-09-06 00:00:00 UTC,463.4232943,479.41147,453.66156
2016-09-07 00:00:00 UTC,459.3646231,462.44733,453.7824
2016-09-08 00:00:00 UTC,475.6004587,514.84594,453.1445
2016-09-09 00:00:00 UTC,480.5846402,497.04678,470.7541
2016-11-15 00:00:00 UTC,569.2191765,573.5805,556.73368
2016-11-16 00:00:00 UTC,579.665243,599.68923,556.7327
2016-11-17 00:00:00 UTC,597.3319911,604.69831,579.22907
2016-11-18 00:00:00 UTC,599.6040649,609.81561,580.13096
2016-11-19 00:00:00 UTC,602.660501,609.22839,589.88104
2016-11-20 00:00:00 UTC,596.6354569,620.1528,569.38596
2016-11-21 00:00:00 UTC,588.1251494,601.18565,569.9785
2016-11-22 00:00:00 UTC,591.6163062,612.98566,569.43614
2016-11-23 00:00:00 UTC,599.0013484,609.24369,580.00161
2016-11-24 00:00:00 UTC,594.8273881,602.83101,572.28113
2016-11-25 00:00:00 UTC,588.0617284,597.22495,570.43208
2016-11-26 00:00:00 UTC,589.1908909,602.20367,569.38499
2016-11-27 00:00:00 UTC,584.8208038,600.56037,564.56066
2016-11-28 00:00:00 UTC,593.4558366,610.11492,570.64439
2016-11-29 00:00:00 UTC,593.0743112,604.70502,565.00845
2016-11-30 00:00:00 UTC,589.1625982,606.03141,567.4568
2016-12-01 00:00:00 UTC,590.829998,605.18351,571.60077
2016-12-02 00:00:00 UTC,605.111063,634.20773,581.31023
2016-12-03 00:00:00 UTC,607.2036536,616.67797,588.68714
2016-12-04 00:00:00 UTC,611.058252,618.56809,588.68811
2016-12-05 00:00:00 UTC,603.7265786,615.946,579.03848
2016-12-06 00:00:00 UTC,599.3907852,611.90586,579.18903
2016-12-07 00:00:00 UTC,606.655321,629.28342,584.82594
2016-12-08 00:00:00 UTC,610.379154,621.03304,587.72112
2016-12-09 00:00:00 UTC,612.3744189,631.67911,593.75274
2016-12-10 00:00:00 UTC,614.5725498,619.97861,595.46958
2016-12-11 00:00:00 UTC,609.5425148,615.88788,592.54641
2016-12-12 00:00:00 UTC,614.5844201,632.62973,596.56685
2016-12-13 00:00:00 UTC,614.7689957,627.4869,600.26689
2016-12-14 00:00:00 UTC,615.7773562,639.45428,600.26689
2016-12-15 00:00:00 UTC,622.8278921,643.31921,604.12809
2016-12-16 00:00:00 UTC,622.66207,644.10267,604.53824
2016-12-17 00:00:00 UTC,626.649981,639.64773,608.13695
2016-12-18 00:00:00 UTC,632.0148219,644.96323,611.94314
2016-12-19 00:00:00 UTC,634.3888671,641.33686,614.23805
2016-12-20 00:00:00 UTC,636.6068483,645.15996,617.26641
2016-12-21 00:00:00 UTC,651.8517619,667.93705,627.46998
2016-12-22 00:00:00 UTC,686.5178262,709.7138,648.2313
2016-12-23 00:00:00 UTC,723.7689788,745.43267,689.84618
2016-12-24 00:00:00 UTC,726.8775063,745.53558,704.49329
2016-12-25 00:00:00 UTC,710.4807088,730.29571,683.48009
2016-12-26 00:00:00 UTC,733.5227745,744.44608,712.21473
2016-12-27 00:00:00 UTC,746.5437272,780.52463,715.59244
2016-12-28 00:00:00 UTC,771.6909458,797.85592,748.69976
2016-12-29 00:00:00 UTC,776.6186208,803.59893,742.52242
2016-12-30 00:00:00 UTC,766.6351638,785.43314,731.63752
2016-12-31 00:00:00 UTC,768.1195754,792.05147,744.00089
2017-01-01 00:00:00 UTC,777.3139059,801.82863,748.57817
2017-01-02 00:00:00 UTC,817.7077828,837.57987,781.60153
2017-01-03 00:00:00 UTC,822.0104995,852.695,792.21332
2017-01-04 00:00:00 UTC,864.0611064,914.62013,828.2465
2017-01-05 00:00:00 UTC,845.568107,922.0646,738.74581
2017-01-06 00:00:00 UTC,764.6098492,819.6013,705.61557
2017-01-07 00:00:00 UTC,714.3957546,750.86937,646.84154
2017-01-08 00:00:00 UTC,736.8926295,753.21365,697.91444
2017-01-09 00:00:00 UTC,730.757917,756.9336,698.14933
2017-01-10 00:00:00 UTC,746.565792,771.30624,716.84092
2017-01-11 00:00:00 UTC,703.2171108,750.57535,624.14424
2017-01-12 00:00:00 UTC,649.485587,696.54991,603.97958
2017-01-13 00:00:00 UTC,676.8160859,738.77815,633.9097
2017-01-14 00:00:00 UTC,686.8961696,724.15824,648.10658
2017-01-15 00:00:00 UTC,684.290265,693.08052,656.24129
2017-01-16 00:00:00 UTC,698.4909556,720.14574,668.78706
2017-01-17 00:00:00 UTC,721.3786199,738.45662,675.63802
2017-01-18 00:00:00 UTC,725.6317804,753.77982,688.14905
2017-01-19 00:00:00 UTC,727.7430612,755.26014,699.68826
2017-01-20 00:00:00 UTC,723.5064325,727.99729,699.90444
2017-01-21 00:00:00 UTC,730.5835457,762.1256,702.00633
2017-01-22 00:00:00 UTC,739.7793734,749.53278,703
2017-01-23 00:00:00 UTC,739.0834963,777.33615,710.63863
2017-01-24 00:00:00 UTC,725.295469,744.22681,697.91444
2017-01-25 00:00:00 UTC,712.7581351,727.26206,680.37417
2017-01-26 00:00:00 UTC,713.5306185,742.22074,678.6857
2017-01-27 00:00:00 UTC,725.3057423,746.25885,698.94928
2017-01-28 00:00:00 UTC,724.1984317,746.19828,697.92311
2017-01-29 00:00:00 UTC,726.2210449,746.2427,705.62519
2017-01-30 00:00:00 UTC,726.487661,754.11399,704.65389
2017-01-31 00:00:00 UTC,747.3513663,776.30636,708.20315
2017-02-01 00:00:00 UTC,767.305174,775.16513,736.79646
2017-02-02 00:00:00 UTC,776.8736143,806.23892,735.31977
2017-02-03 00:00:00 UTC,807.9075333,820.63892,771.31483
2017-02-04 00:00:00 UTC,809.8888147,868.19059,776.4948
2017-02-05 00:00:00 UTC,812.3584678,821.95657,774.016
2017-02-06 00:00:00 UTC,812.3435697,858.09633,780.90369
2017-02-07 00:00:00 UTC,824.9465983,858.09734,786.0904
2017-02-08 00:00:00 UTC,819.9665773,858.09834,760.41388
2017-02-09 00:00:00 UTC,799.6192357,851.02862,724.86934
2017-02-10 00:00:00 UTC,776.6795915,814.99657,739.34649
2017-02-11 00:00:00 UTC,793.6785772,803.51316,767.22215
2017-02-12 00:00:00 UTC,797.9475229,825.75228,765.21
2017-02-13 00:00:00 UTC,792.3980742,844.69325,762.40361
2017-02-14 00:00:00 UTC,796.8565325,825.75329,765
2017-02-15 00:00:00 UTC,797.0458002,824.55695,772.08219
2017-02-16 00:00:00 UTC,807.0852748,828.97171,773.41976
2017-02-17 00:00:00 UTC,828.142571,865.95136,783.69764
2017-02-18 00:00:00 UTC,840.9737368,866.03192,806.43733
2017-02-19 00:00:00 UTC,833.7450042,843.40625,802.79906
2017-02-20 00:00:00 UTC,827.9628772,863.84192,790.20696
2017-02-21 00:00:00 UTC,868.9919667,1000,781.69804
2017-02-22 00:00:00 UTC,899.5359685,956.66439,875
2017-02-23 00:00:00 UTC,906.4683228,949.26323,866.9936
2017-02-24 00:00:00 UTC,939.6088893,1009.52746,900.1
2017-02-25 00:00:00 UTC,927.1792373,970,876.00488
2017-02-26 00:00:00 UTC,926.5435381,960.54115,880.21864
2017-02-27 00:00:00 UTC,938.3083374,960,869.55563
2017-02-28 00:00:00 UTC,931.7959569,988.25897,887.05563
2017-03-01 00:00:00 UTC,947.5068534,975,909.99765
2017-03-02 00:00:00 UTC,983.8213823,1109.46967,925.98711
2017-03-03 00:00:00 UTC,1029.447974,1071.75199,981.44579
2017-03-04 00:00:00 UTC,1024.992277,1086.44444,987.75
2017-03-05 00:00:00 UTC,994.7006287,1056.75444,924.13499
2017-03-06 00:00:00 UTC,1018.928577,1072.75616,945
2017-03-07 00:00:00 UTC,1020.279792,1092.84982,956.5
2017-03-08 00:00:00 UTC,983.1697513,1054.03147,895.87571
2017-03-09 00:00:00 UTC,964.4146518,1007.49428,910
2017-03-10 00:00:00 UTC,986.800945,1107.35572,865
2017-03-11 00:00:00 UTC,976.1907738,1009.35383,870
2017-03-12 00:00:00 UTC,978.7716673,1041.73058,926.88236
2017-03-13 00:00:00 UTC,999.3568796,1037.28058,945
2017-03-14 00:00:00 UTC,1002.471027,1048.2438,949.11166
2017-03-15 00:00:00 UTC,1006.634485,1033.77329,962.8187
2017-03-16 00:00:00 UTC,974.4553703,1015.02624,810
2017-03-17 00:00:00 UTC,895.6182464,973.99,772
2017-03-18 00:00:00 UTC,831.2023218,903.42,747.97272
2017-03-19 00:00:00 UTC,801.6314657,925,730
2017-03-20 00:00:00 UTC,840.7382092,862.5,781
2017-03-21 00:00:00 UTC,887.2014216,950,838.9767
2017-03-22 00:00:00 UTC,871.8926422,920,779.73889
2017-03-23 00:00:00 UTC,822.5151121,866.18567,768
2017-03-24 00:00:00 UTC,794.0370107,833.75,730
2017-03-25 00:00:00 UTC,745.4420062,807.62096,635.44099
2017-03-26 00:00:00 UTC,761.6015012,803.03606,716.99398
2017-03-27 00:00:00 UTC,777.9073594,849.86106,717.49937
2017-03-28 00:00:00 UTC,813.7042157,850.98723,755.46495
2017-03-29 00:00:00 UTC,811.4789516,840,774.83809
2017-03-30 00:00:00 UTC,798.3334969,812.5625,772.25
2017-03-31 00:00:00 UTC,815.2678061,847.78606,767.32083
2017-04-01 00:00:00 UTC,843.7716655,856.78606,796.03736
2017-04-02 00:00:00 UTC,849.7398946,885.57213,820
2017-04-03 00:00:00 UTC,878.5045768,946,837.78606
2017-04-04 00:00:00 UTC,890.1435989,947.5,862.68964
2017-04-05 00:00:00 UTC,893.727224,915.09526,858.37508
2017-04-06 00:00:00 UTC,910.0860575,1009.52646,873.67048
2017-04-07 00:00:00 UTC,950.4134946,1009.52646,912.73732
2017-04-08 00:00:00 UTC,944.0093693,952.25193,919.32275
2017-04-09 00:00:00 UTC,946.8495718,956.25016,913.10697
2017-04-10 00:00:00 UTC,955.2648614,995.83827,930.90812
2017-04-11 00:00:00 UTC,958.1444802,998.98699,917.3965
2017-04-12 00:00:00 UTC,960.8310485,980,926.26338
2017-04-13 00:00:00 UTC,933.9324346,956.25,885.63032
2017-04-14 00:00:00 UTC,924.0656947,932.56724,895.74864
2017-04-15 00:00:00 UTC,922.731173,930.11154,895.62157
2017-04-16 00:00:00 UTC,934.3001575,969.14637,897.23688
2017-04-17 00:00:00 UTC,942.2088486,964.125,907.97129
2017-04-18 00:00:00 UTC,937.3634253,957.75,900
2017-04-19 00:00:00 UTC,934.9334843,971.90238,897.18586
2017-04-20 00:00:00 UTC,940.3384733,997.41314,885.98554
2017-04-21 00:00:00 UTC,946.8764404,983,902.40434
2017-04-22 00:00:00 UTC,946.2088335,959,907.35809
2017-04-23 00:00:00 UTC,949.6185638,1009.53756,909.89272
2017-04-24 00:00:00 UTC,951.9296163,975.37515,921.1863
2017-04-25 00:00:00 UTC,942.5111852,985.11709,926.65518
2017-04-26 00:00:00 UTC,971.3651976,1031.1877,928.94915
2017-04-27 00:00:00 UTC,994.0849624,1029.717,961.87146
2017-04-28 00:00:00 UTC,1007.366898,1081.50751,962.77249
2017-04-29 00:00:00 UTC,1006.216514,1078.64461,965
2017-04-30 00:00:00 UTC,991.7752319,1025,943.3878
2017-05-01 00:00:00 UTC,1012.690317,1091,957.52225
2017-05-02 00:00:00 UTC,1048.264457,1131.9357,996.33496
2017-05-03 00:00:00 UTC,1080.998317,1150.9663,1035.08798
2017-05-04 00:00:00 UTC,1151.730224,1344.59461,1079.91885
2017-05-05 00:00:00 UTC,1151.616504,1237.31825,1058.90467
2017-05-06 00:00:00 UTC,1176.021016,1225,1142.9663
2017-05-07 00:00:00 UTC,1166.784395,1244.61915,1126.28951
2017-05-08 00:00:00 UTC,1233.520307,1312.3857,1155.16969
2017-05-09 00:00:00 UTC,1310.843747,1401.88037,1217.88573
2017-05-10 00:00:00 UTC,1329.150199,1411.3194,1261.87456
2017-05-11 00:00:00 UTC,1391.050554,1502,1302
2017-05-12 00:00:00 UTC,1354.186054,1442.71267,1300.91348
2017-05-13 00:00:00 UTC,1296.327346,1364,1247.50233
2017-05-14 00:00:00 UTC,1345.159735,1389.82452,1287
2017-05-15 00:00:00 UTC,1361.841448,1502,1285.12521
2017-05-16 00:00:00 UTC,1365.821566,1415.0627,1285.25
2017-05-17 00:00:00 UTC,1370.652389,1435,1339.37098
2017-05-18 00:00:00 UTC,1401.468153,1615.24394,1350
2017-05-19 00:00:00 UTC,1435.46494,1464.96226,1387.505
2017-05-20 00:00:00 UTC,1459.223368,1503.92151,1387.505
2017-05-21 00:00:00 UTC,1524.775537,1585.45985,1434.33643
2017-05-22 00:00:00 UTC,1524.127358,1653.44798,1442.44283
2017-05-23 00:00:00 UTC,1611.173543,1736.39733,1510.90391
2017-05-24 00:00:00 UTC,1739.510863,1952.9935,1626.5012
2017-05-25 00:00:00 UTC,1878.902178,2126.9502,1546.00178
2017-05-26 00:00:00 UTC,1752.228381,1987.85851,1572.52832
2017-05-27 00:00:00 UTC,1603.861761,1815,1409.71979
2017-05-28 00:00:00 UTC,1619.587278,1807.45494,1493.05559
2017-05-29 00:00:00 UTC,1676.726312,1823.31271,1551.18981
2017-05-30 00:00:00 UTC,1686.126934,1794.35532,1597.60797
2017-05-31 00:00:00 UTC,1689.751484,1816.0965,1591.43072
2017-06-01 00:00:00 UTC,1834.582745,1950.06,1704.04138
2017-06-02 00:00:00 UTC,1834.111458,1928.65132,1773.46782
2017-06-03 00:00:00 UTC,1923.79084,2033.87075,1847.8493
2017-06-04 00:00:00 UTC,1940.20833,2221.47126,1752.45531
2017-06-05 00:00:00 UTC,1979.059033,2193.47126,1894.49405
2017-06-06 00:00:00 UTC,2153.510468,2810,2027.5
2017-06-07 00:00:00 UTC,2246.986199,2858.95,1997.53765
2017-06-08 00:00:00 UTC,2108.073294,2184.30044,1950
2017-06-09 00:00:00 UTC,2178.234133,2278.09564,2126.2176
2017-06-10 00:00:00 UTC,2219.230581,2494.625,1965.495
2017-06-11 00:00:00 UTC,2153.402705,2277.37383,1945
2017-06-12 00:00:00 UTC,2095.732783,2295.66545,1886.7756
